Timestamp,Type,Client_Identifier,Question_Value,Max_Time_Allowed
2023-09-14 06:44:28,answer0,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,4.08560234375,9.3
2023-09-14 06:44:31,answer1+,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.12621552734375,9.3
2023-09-14 06:44:48,answer0,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.2636796875,9.3
2023-09-14 06:44:56,followup1+,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.28990224609375,9.3
2023-09-14 06:45:14,answer1+,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.8756646484375,9.3
2023-09-14 06:45:15,answer0,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.5685375,9.3
2023-09-14 06:45:28,answer1+,5H6BgKkAr2Anmm9Xw5BVDE4VaQmFEVMkJUHeT7Gki4J7yF4x,2.8165859375,9.3
2023-09-14 06:45:38,answer1+,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.45058984375,9.3
2023-09-14 06:45:41,augment,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 06:45:41,followup0,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,20.2056,9.3
2023-09-14 06:45:56,answer1+,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,4.085643359375,9.3
2023-09-14 06:46:13,answer1+,5CaCUPsSSdKWcMJbmdmJdnWVa15fJQuz5HsSGgVdZffpHAUa,1.28256904296875,9.3
2023-09-14 06:46:29,answer0,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.6737310546875,9.3
2023-09-14 06:46:39,followup1+,5H9XxRFAW2KHnN94qzCGMyEs6Bi4pTiatW9LcwGmtJp42Vaq,2.1935935546875,9.3
2023-09-14 06:46:47,answer1+,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.568665625,9.3
2023-09-14 06:46:53,answer1+,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,4.085643359375,9.3
2023-09-14 06:47:15,answer1+,5HNQURvmjjYhTSksi8Wfsw676b4owGwfLR2BFAQzG7H3HhYf,8.3901734375,9.3
2023-09-14 06:47:28,answer1+,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,20.2058046875,9.3
2023-09-14 06:47:35,answer0,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.8756833984375,9.3
2023-09-14 06:47:43,followup1+,5EsbfxPcQaUrCDurUJ8Q5qDKNENNGziu3qHWUbXrcuY2pbNz,1.2557884765625,9.3
2023-09-14 06:47:49,followup1+,5GjRTFAspc1j5FefP6tyKv9pehAx2EdhC6UuPVyAEzGaerkL,1.02696689453125,9.3
2023-09-14 06:47:54,followup1+,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,20.2058046875,9.3
2023-09-14 06:48:29,followup0,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.33894052734375,9.3
2023-09-14 06:48:30,augment,5EpxBYq4aVgTQ1rYeBo2mzYt3hgpRTqxZTSsJEkCstBP5Jse,1.1150056640625,9.3
2023-09-14 06:48:44,augment,5CaCUPsSSdKWcMJbmdmJdnWVa15fJQuz5HsSGgVdZffpHAUa,1.28256904296875,9.3
2023-09-14 06:48:48,answer0,5G1NjW9YhXLadMWajvTkfcJy6up3yH2q1YzMXDTi6ijanChe,1.7221318359375,9.3
2023-09-14 06:48:50,augment,5H6BgKkAr2Anmm9Xw5BVDE4VaQmFEVMkJUHeT7Gki4J7yF4x,2.8165859375,9.3
2023-09-14 06:48:52,followup1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.263915625,9.3
2023-09-14 06:48:56,followup1+,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,4.028552734375,9.3
2023-09-14 06:48:56,answer1+,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.289915234375,9.3
2023-09-14 06:49:22,augment,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.6737310546875,9.3
2023-09-14 06:49:23,answer1+,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.33894052734375,9.3
2023-09-14 06:49:44,followup1+,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.33894052734375,9.3
2023-09-14 06:49:49,followup1+,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,1.766143359375,9.3
2023-09-14 06:49:50,augment,5ED6jwDECEmNvSp98R2qyEUPHDv9pi14E6n3TS8CicD6YfhL,4.696774609375,9.3
2023-09-14 06:49:53,followup1+,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.12622685546875,9.3
2023-09-14 06:50:30,followup1+,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,4.085643359375,9.3
2023-09-14 06:50:31,augment,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.8756833984375,9.3
2023-09-14 06:50:33,augment,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,3.5502734375,9.3
2023-09-14 06:51:05,followup0,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,1.766143359375,9.3
2023-09-14 06:51:24,answer0,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,1.766143359375,9.3
2023-09-14 06:51:28,followup0,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.289915234375,9.3
2023-09-14 06:51:31,followup1+,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.4509796875,9.3
2023-09-14 06:51:36,answer0,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.12622685546875,9.3
2023-09-14 06:51:53,answer1+,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.4509796875,9.3
2023-09-14 06:51:55,answer1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 06:51:56,answer1+,5HeKSHGdsRCwVgyrHchijnZJnq4wiv6GqoDLNah8R5WMfnLB,2.8176306640625,9.3
2023-09-14 06:52:16,answer1+,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,20.2058046875,9.3
2023-09-14 06:52:27,followup1+,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,1.766143359375,9.3
2023-09-14 06:52:39,followup1+,5GjRTFAspc1j5FefP6tyKv9pehAx2EdhC6UuPVyAEzGaerkL,1.02696689453125,9.3
2023-09-14 06:52:39,augment,5F4tQyWrhfGVcNhoqeiNsR6KjD4wMZ2kfhLj4oHYuyHbZAc3,44.313796875,9.3
2023-09-14 06:52:40,followup1+,5Gpt8XWFTXmKrRF1qaxcBQLvnPLpKi6Pt2XC4vVQR7gqNKtU,1.1433427734375,9.3
2023-09-14 06:53:02,answer1+,5Gpt8XWFTXmKrRF1qaxcBQLvnPLpKi6Pt2XC4vVQR7gqNKtU,1.1433427734375,9.3
2023-09-14 06:53:11,answer0,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.33894052734375,9.3
2023-09-14 06:53:21,answer1+,5H9XxRFAW2KHnN94qzCGMyEs6Bi4pTiatW9LcwGmtJp42Vaq,2.1935935546875,9.3
2023-09-14 06:53:34,answer1+,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.289915234375,9.3
2023-09-14 06:53:37,answer1+,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,4.028552734375,9.3
2023-09-14 06:53:49,answer1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 06:53:52,answer1+,5Gpt8XWFTXmKrRF1qaxcBQLvnPLpKi6Pt2XC4vVQR7gqNKtU,1.1433427734375,9.3
2023-09-14 06:54:16,followup1+,5H6BgKkAr2Anmm9Xw5BVDE4VaQmFEVMkJUHeT7Gki4J7yF4x,2.8165859375,9.3
2023-09-14 06:54:19,followup0,5GjRTFAspc1j5FefP6tyKv9pehAx2EdhC6UuPVyAEzGaerkL,1.02696689453125,9.3
2023-09-14 06:54:23,augment,5Dz8ShM6rtPw1GBAaqxjycT9LF1TC3iDpzpUH9gKr85Nizo6,2.489976953125,9.3
2023-09-14 06:54:30,augment,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.4509796875,9.3
2023-09-14 06:54:30,augment,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.8756833984375,9.3
2023-09-14 06:54:31,answer1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.263915625,9.3
2023-09-14 06:54:43,augment,5EhvL1FVkQPpMjZX4MAADcW42i3xPSF1KiCpuaxTYVr28sux,15.6526890625,9.3
2023-09-14 06:55:09,answer1+,5F4tQyWrhfGVcNhoqeiNsR6KjD4wMZ2kfhLj4oHYuyHbZAc3,44.313796875,9.3
2023-09-14 06:55:11,augment,5EqmawEsCUqntKRB9NJzHn5sfwqBNLWStCXt73Yyr835EQvW,2.5939076171875,9.3
2023-09-14 06:55:12,followup0,5ED6jwDECEmNvSp98R2qyEUPHDv9pi14E6n3TS8CicD6YfhL,4.696774609375,9.3
2023-09-14 06:55:16,followup1+,5CaCUPsSSdKWcMJbmdmJdnWVa15fJQuz5HsSGgVdZffpHAUa,1.28256904296875,9.3
2023-09-14 06:55:17,followup0,5EhvL1FVkQPpMjZX4MAADcW42i3xPSF1KiCpuaxTYVr28sux,15.6526890625,9.3
2023-09-14 06:55:20,answer1+,5HeKSHGdsRCwVgyrHchijnZJnq4wiv6GqoDLNah8R5WMfnLB,2.8176306640625,9.3
2023-09-14 06:55:36,answer0,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.12622685546875,9.3
2023-09-14 06:55:40,answer1+,5EpxBYq4aVgTQ1rYeBo2mzYt3hgpRTqxZTSsJEkCstBP5Jse,1.1150056640625,9.3
2023-09-14 06:55:44,followup1+,5F4tQyWrhfGVcNhoqeiNsR6KjD4wMZ2kfhLj4oHYuyHbZAc3,44.313796875,9.3
2023-09-14 06:55:45,followup1+,5EsbfxPcQaUrCDurUJ8Q5qDKNENNGziu3qHWUbXrcuY2pbNz,1.2557884765625,9.3
2023-09-14 06:55:55,followup1+,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.12622685546875,9.3
2023-09-14 06:56:02,answer1+,5GjRTFAspc1j5FefP6tyKv9pehAx2EdhC6UuPVyAEzGaerkL,1.02696689453125,9.3
2023-09-14 06:56:15,answer1+,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.568665625,9.3
2023-09-14 06:56:19,followup0,5H9XxRFAW2KHnN94qzCGMyEs6Bi4pTiatW9LcwGmtJp42Vaq,2.1935935546875,9.3
2023-09-14 06:56:36,followup1+,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.4509796875,9.3
2023-09-14 06:56:43,answer1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 06:56:51,answer0,5HNQURvmjjYhTSksi8Wfsw676b4owGwfLR2BFAQzG7H3HhYf,8.3901734375,9.3
2023-09-14 06:56:51,followup1+,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.289915234375,9.3
2023-09-14 06:56:54,followup1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.263915625,9.3
2023-09-14 06:57:05,answer1+,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.4509796875,9.3
2023-09-14 06:57:09,answer1+,5EsbfxPcQaUrCDurUJ8Q5qDKNENNGziu3qHWUbXrcuY2pbNz,1.2557884765625,9.3
2023-09-14 06:57:35,followup1+,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.289915234375,9.3
2023-09-14 06:57:37,followup0,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.568665625,9.3
2023-09-14 06:57:37,answer0,5G1NjW9YhXLadMWajvTkfcJy6up3yH2q1YzMXDTi6ijanChe,1.7221318359375,9.3
2023-09-14 06:57:38,answer0,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 06:57:40,followup1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.263915625,9.3
2023-09-14 06:57:52,followup1+,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.33894052734375,9.3
2023-09-14 06:58:01,answer1+,5H9XxRFAW2KHnN94qzCGMyEs6Bi4pTiatW9LcwGmtJp42Vaq,2.1935935546875,9.3
2023-09-14 06:58:16,followup1+,5ED6jwDECEmNvSp98R2qyEUPHDv9pi14E6n3TS8CicD6YfhL,4.696774609375,9.3
2023-09-14 06:58:38,followup1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 06:58:40,answer1+,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.568665625,9.3
2023-09-14 06:58:50,followup0,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.8756833984375,9.3
2023-09-14 06:58:58,answer1+,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.33894052734375,9.3
2023-09-14 06:59:13,answer1+,5GjRTFAspc1j5FefP6tyKv9pehAx2EdhC6UuPVyAEzGaerkL,1.02696689453125,9.3
2023-09-14 06:59:22,answer1+,5EsbfxPcQaUrCDurUJ8Q5qDKNENNGziu3qHWUbXrcuY2pbNz,1.2557884765625,9.3
2023-09-14 06:59:23,augment,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,4.085643359375,9.3
2023-09-14 06:59:45,followup1+,5HK5tp6t2S59DywmHRWPBVJeJ86T61KjurYqeooqj8sREpeN,4.028552734375,9.3
2023-09-14 06:59:47,followup1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 06:59:49,answer1+,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,1.766143359375,9.3
2023-09-14 06:59:50,answer1+,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.12622685546875,9.3
2023-09-14 06:59:53,answer1+,5H6BgKkAr2Anmm9Xw5BVDE4VaQmFEVMkJUHeT7Gki4J7yF4x,2.8165859375,9.3
2023-09-14 06:59:54,answer0,5EhvL1FVkQPpMjZX4MAADcW42i3xPSF1KiCpuaxTYVr28sux,15.6526890625,9.3
2023-09-14 06:59:55,followup0,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,4.085643359375,9.3
2023-09-14 06:59:59,answer1+,5GjRTFAspc1j5FefP6tyKv9pehAx2EdhC6UuPVyAEzGaerkL,1.02696689453125,9.3
2023-09-14 06:59:59,answer0,5H9XxRFAW2KHnN94qzCGMyEs6Bi4pTiatW9LcwGmtJp42Vaq,2.1935935546875,9.3
2023-09-14 07:00:12,followup1+,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,1.766143359375,9.3
2023-09-14 07:00:36,followup1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 07:00:36,answer1+,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.8756833984375,9.3
2023-09-14 07:00:36,answer1+,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.12622685546875,9.3
2023-09-14 07:00:49,answer1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 07:01:00,followup1+,5H9XxRFAW2KHnN94qzCGMyEs6Bi4pTiatW9LcwGmtJp42Vaq,2.1935935546875,9.3
2023-09-14 07:01:07,followup1+,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,20.2058046875,9.3
2023-09-14 07:01:16,augment,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.568665625,9.3
2023-09-14 07:01:24,followup0,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.33894052734375,9.3
2023-09-14 07:01:34,answer1+,5HeKSHGdsRCwVgyrHchijnZJnq4wiv6GqoDLNah8R5WMfnLB,2.8176306640625,9.3
2023-09-14 07:01:40,followup0,5GjRTFAspc1j5FefP6tyKv9pehAx2EdhC6UuPVyAEzGaerkL,1.02696689453125,9.3
2023-09-14 07:01:40,answer1+,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,20.2058046875,9.3
2023-09-14 07:01:53,answer1+,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.6737310546875,9.3
2023-09-14 07:02:00,answer1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 07:02:00,augment,5HeKSHGdsRCwVgyrHchijnZJnq4wiv6GqoDLNah8R5WMfnLB,2.8176306640625,9.3
2023-09-14 07:02:12,followup1+,5CaCUPsSSdKWcMJbmdmJdnWVa15fJQuz5HsSGgVdZffpHAUa,1.28256904296875,9.3
2023-09-14 07:02:13,followup0,5H6BgKkAr2Anmm9Xw5BVDE4VaQmFEVMkJUHeT7Gki4J7yF4x,2.8165859375,9.3
2023-09-14 07:02:17,answer1+,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.33894052734375,9.3
2023-09-14 07:02:26,followup1+,5HNQURvmjjYhTSksi8Wfsw676b4owGwfLR2BFAQzG7H3HhYf,8.3901734375,9.3
2023-09-14 07:02:30,answer1+,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.289915234375,9.3
2023-09-14 07:02:40,followup1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 07:02:42,answer0,5EsbfxPcQaUrCDurUJ8Q5qDKNENNGziu3qHWUbXrcuY2pbNz,1.2557884765625,9.3
2023-09-14 07:02:44,answer0,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.12622685546875,9.3
2023-09-14 07:02:51,answer1+,5HNQURvmjjYhTSksi8Wfsw676b4owGwfLR2BFAQzG7H3HhYf,8.3901734375,9.3
2023-09-14 07:03:08,followup0,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.263915625,9.3
2023-09-14 07:03:18,followup1+,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.8756833984375,9.3
2023-09-14 07:03:34,augment,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,20.2058046875,9.3
2023-09-14 07:03:42,followup0,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.289915234375,9.3
2023-09-14 07:03:59,followup1+,5G1NjW9YhXLadMWajvTkfcJy6up3yH2q1YzMXDTi6ijanChe,1.7221318359375,9.3
2023-09-14 07:04:06,answer1+,5GjRTFAspc1j5FefP6tyKv9pehAx2EdhC6UuPVyAEzGaerkL,1.02696689453125,9.3
2023-09-14 07:04:07,answer1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 07:04:08,answer1+,5CaCUPsSSdKWcMJbmdmJdnWVa15fJQuz5HsSGgVdZffpHAUa,1.28256904296875,9.3
2023-09-14 07:04:15,augment,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,3.5502734375,9.3
2023-09-14 07:04:19,followup1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 07:04:20,answer1+,5EsbfxPcQaUrCDurUJ8Q5qDKNENNGziu3qHWUbXrcuY2pbNz,1.2557884765625,9.3
2023-09-14 07:04:29,answer1+,5ED6jwDECEmNvSp98R2qyEUPHDv9pi14E6n3TS8CicD6YfhL,4.696774609375,9.3
2023-09-14 07:04:33,answer1+,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.8756833984375,9.3
2023-09-14 07:04:34,followup0,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.6737310546875,9.3
2023-09-14 07:04:48,followup1+,5HeKSHGdsRCwVgyrHchijnZJnq4wiv6GqoDLNah8R5WMfnLB,2.8176306640625,9.3
2023-09-14 07:04:50,augment,5CaCUPsSSdKWcMJbmdmJdnWVa15fJQuz5HsSGgVdZffpHAUa,1.28256904296875,9.3
2023-09-14 07:04:51,answer0,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.6737310546875,9.3
2023-09-14 07:04:57,followup1+,5Gpt8XWFTXmKrRF1qaxcBQLvnPLpKi6Pt2XC4vVQR7gqNKtU,1.1433427734375,9.3
2023-09-14 07:04:57,answer1+,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.4509796875,9.3
2023-09-14 07:05:01,answer1+,5F4tQyWrhfGVcNhoqeiNsR6KjD4wMZ2kfhLj4oHYuyHbZAc3,44.313796875,9.3
2023-09-14 07:05:04,answer1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.263915625,9.3
2023-09-14 07:05:23,augment,5Hddm3iBFD2GLT5ik7LZnT3XJUnRnN8PoeCFgGQgawUVKNm8,20.2058046875,9.3
2023-09-14 07:05:26,followup1+,5H9XxRFAW2KHnN94qzCGMyEs6Bi4pTiatW9LcwGmtJp42Vaq,2.1935935546875,9.3
2023-09-14 07:05:32,answer0,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.33894052734375,9.3
2023-09-14 07:06:14,answer1+,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.33894052734375,9.3
2023-09-14 07:06:21,answer1+,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.236340625,9.3
2023-09-14 07:06:28,followup1+,5ED6jwDECEmNvSp98R2qyEUPHDv9pi14E6n3TS8CicD6YfhL,4.696774609375,9.3
2023-09-14 07:06:28,answer0,5CXRfP2ekFhe62r7q3vppRajJmGhTi7vwvb2yr79jveZ282w,1.7661640625,9.3
2023-09-14 07:06:30,augment,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.4509796875,9.3
2023-09-14 07:06:37,augment,5HeKSHGdsRCwVgyrHchijnZJnq4wiv6GqoDLNah8R5WMfnLB,2.8176640625,9.3
2023-09-14 07:06:40,followup1+,5ECvRLMj9jkbdM4sLuH5WvjUe87TcAdjRfUj5onN4iKqYYGm,1.67375078125,9.3
2023-09-14 07:06:43,followup0,5FFApaS75bv5pJHfAp2FVLBj9ZaXuFDjEypsaBNc1wCfe52v,3.550315234375,9.3
2023-09-14 07:06:46,answer0,5G1NjW9YhXLadMWajvTkfcJy6up3yH2q1YzMXDTi6ijanChe,1.7221318359375,9.3
2023-09-14 07:07:14,followup1+,5Dd8gaRNdhm1YP7G1hcB1N842ecAUQmbLjCRLqH5ycaTGrWv,12.568815625,9.3
2023-09-14 07:07:17,followup0,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.28993046875,9.3
2023-09-14 07:07:25,followup1+,5D2wzCtQWgmDyhBYESFekn6bDJf5sKiA1TRukVJBxCsvBDPU,1.33895625,9.3
2023-09-14 07:07:32,followup1+,5HNQURvmjjYhTSksi8Wfsw676b4owGwfLR2BFAQzG7H3HhYf,8.39027265625,9.3
2023-09-14 07:07:35,answer0,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.28993046875,9.3
2023-09-14 07:07:37,answer1+,5EpxBYq4aVgTQ1rYeBo2mzYt3hgpRTqxZTSsJEkCstBP5Jse,1.11501884765625,9.3
2023-09-14 07:07:38,augment,5HeKSHGdsRCwVgyrHchijnZJnq4wiv6GqoDLNah8R5WMfnLB,2.8176640625,9.3
2023-09-14 07:07:39,augment,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,4.085691796875,9.3
2023-09-14 07:07:52,answer1+,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.12623994140625,9.3
2023-09-14 07:07:55,augment,5C88zLBbob1g3p76ierkQAzLTbJCR1HqugaZKyzqU6r2Q12y,12.23648515625,9.3
2023-09-14 07:07:57,followup1+,5Ehv5XMriPZwNBtYHdQV7VrdbN8MBTDTmQhWprZJXxSiMapR,1.28993046875,9.3
2023-09-14 07:07:58,answer1+,5DvTpiniW9s3APmHRYn8FroUWyfnLtrsid5Mtn5EwMXHN2ed,9.45109140625,9.3
2023-09-14 07:08:13,followup1+,5FcXnzNo3mrqReTEY4ftkg5iXRBi61iyvM4W1bywZLRqfxAY,1.12623994140625,9.3
2023-09-14 07:08:17,augment,5EpxBYq4aVgTQ1rYeBo2mzYt3hgpRTqxZTSsJEkCstBP5Jse,1.11501884765625,9.3
2023-09-14 07:08:17,augment,5GjRTFAspc1j5FefP6tyKv9pehAx2EdhC6UuPVyAEzGaerkL,1.02697890625,9.3
2023-09-14 07:08:19,answer1+,5HEo565WAy4Dbq3Sv271SAi7syBSofyfhhwRNjFNSM2gP9M2,23.2641921875,9.3
2023-09-14 07:08:22,answer0,5FqPJMZDp39KRd9jDhXuFpZWkYD7wG5AXmjoWqK8rDy7ok5B,4.085691796875,9.3
2023-09-14 07:08:23,answer1+,5HBvt2r539i34YhdJnmQS9Z83zgztPF9zrdDdJcWYpYm8oN6,1.8757052734375,9.3
